word	matchWholeWord	isYoutube	isUsername	isAlert	isBlackList	isExactFiltering
pussay	1	0	1	0	1	0
pussaylicker	1	0	1	0	1	0
snogs	1	0	1	0	1	0
boocam	0	0	1	0	1	0
striptiz	1	0	1	0	1	0
allnaked	1	0	1	0	1	0
baich	1	0	1	0	1	0
xes	1	0	1	0	1	0
suk my	1	0	1	0	1	0
vag	1	0	1	0	1	0
biach	1	0	1	0	1	0
nipples	1	0	0	0	1	0
nipple	1	0	0	0	1	0
rapist	1	0	0	0	1	0
play with yourself	1	1	1	1	1	0
railing	1	1	0	0	1	0
bulimia	1	1	0	0	1	0
anorexia	1	1	0	0	1	1
violence	1	1	0	0	1	0
thinspo	1	1	1	1	1	0
thinspiration	1	1	1	1	1	0
pro-ana	1	1	0	1	1	0
pro-mia	1	1	0	1	1	0
kaunt	1	0	0	0	1	0
biash	1	0	1	0	1	0
skyp	1	0	0	0	1	1
se ex ey	1	0	0	0	1	0
se ex	1	0	0	0	1	0
are you wet	0	0	0	1	1	0
come in real life	1	0	0	1	1	1
vigna	1	0	0	0	1	0
gaylord	1	1	0	0	1	0
fluck	1	0	1	0	1	0
Hate	1	0	1	1	0	0
kill you	1	1	1	0	1	0
whorish	1	1	1	1	1	0
sexay	1	1	1	0	1	0
abuse	1	1	0	1	0	0
mutilation	1	1	0	1	0	0
gore	1	1	0	1	0	0
selfharm	1	1	0	1	1	0
ses	1	0	0	0	1	0
fuq	1	1	1	1	1	0
he//	1	0	1	0	1	1
pro ana	1	1	0	1	1	0
rainbow kiss	1	1	1	0	1	1
sucide	1	1	1	1	1	0
nacked	1	1	0	1	1	1
3ex	1	0	0	0	1	1
vags	1	0	0	0	1	1
have ex	1	0	1	1	0	0
s##	1	0	0	1	1	0
tw@	1	0	1	1	1	1
pw	1	0	0	1	1	1
fcking	1	1	0	0	1	0
fwuck	1	1	0	0	1	1
scx	1	0	1	0	1	1
sesx	1	0	1	0	1	1
bwitch	1	0	1	0	1	1
dicks	1	0	1	0	1	1
Anonymous	1	0	1	0	1	0
smx	1	0	1	0	1	1
dogstyle	1	0	0	1	1	1
anonamous	1	0	1	0	1	0
anonymouse	1	0	1	0	1	0
anoymous	1	0	1	0	1	1
annonymous	1	0	1	0	1	1
annonamous	1	0	1	0	1	1
anoymous	1	0	1	0	1	1
anomous	1	0	1	0	1	0
anomus	1	0	1	0	1	0
anoymus	1	0	1	0	1	1
anonymus	1	0	1	0	1	0
anoymus	1	0	1	0	1	1
annonymus	1	0	1	0	1	1
annonamus	1	0	1	0	1	1
anonamus	1	0	1	0	1	0
tipwatch	1	0	1	0	1	1
tipwach	1	0	1	0	1	1
tip watch	1	0	1	0	1	1
tip wach	1	0	1	0	1	1
anonymas	1	0	1	0	1	0
anonymaus	1	0	1	0	1	0
anoymas	1	0	1	0	1	1
anoymaus	1	0	1	0	1	1
anoymas	1	0	1	0	1	1
anoymaus	1	0	1	0	1	1
anomas	1	0	1	0	1	0
anomaus	1	0	1	0	1	0
anonymos	1	0	1	0	1	0
annonymos	1	0	1	0	1	1
anoymos	1	0	1	0	1	1
anoymos	1	0	1	0	1	1
anomos	1	0	1	0	1	0
tampon	1	1	0	1	0	0
anoy	1	0	1	0	1	1
anony	0	0	1	0	1	0
wordpass	1	0	1	0	1	1
change your pw to	0	0	1	1	0	0
change ur pw to	0	0	1	1	0	0
change ur pass	0	0	1	1	0	0
%UCK	1	0	1	0	1	0
se%y	1	0	1	0	1	0
se#y	1	0	1	0	1	0
se#	1	0	1	0	1	0
mother%ucker	1	0	1	0	1	0
rahpe	0	0	1	1	1	0
microsoft messenger	0	0	0	0	1	0
MSN messenger	0	0	0	1	1	0
msn mesenger	0	0	0	1	1	0
are you alone	0	0	0	1	0	0
are you home alone	0	0	0	1	1	0
kiss in real	0	0	0	1	0	0
hot in real	0	0	0	1	0	0
beautiful in real	0	0	0	1	0	0
email addy	1	0	0	1	1	0
how many years are you	1	0	0	1	1	0
skupe	1	0	0	0	1	1
mage love to you	0	0	0	1	0	0
make love to you	0	0	0	1	0	0
in my bed	1	0	0	1	0	0
massenger	1	0	0	1	1	0
m_ssenger	1	0	0	1	1	0
sk_pe	1	0	0	1	1	0
s__	1	0	0	1	1	1
t_ts	1	0	0	1	1	1
s_ck	1	0	0	1	1	1
between legs	0	0	0	1	1	0
c___	1	0	0	1	1	0
n___ked	1	0	0	1	1	0
C----	1	0	0	1	1	0
P____	1	0	0	1	1	0
h___ny	1	0	0	1	1	0
sk-pe	1	0	0	1	1	1
phn number	1	0	0	1	1	0
maake children	1	0	0	1	1	1
have s	1	0	1	0	1	1
nickers	1	0	0	1	1	0
knicers	1	0	0	0	1	0
knickers	1	0	0	0	1	0
vajna	1	0	0	0	1	0
vajina	1	0	0	0	1	0
finger girl parts	0	0	0	1	0	0
girl bits	1	0	0	1	1	1
boy bits	1	0	0	1	1	1
touch your bits	0	0	0	1	0	0
tease	1	1	0	1	0	0
twerk	1	1	1	0	1	0
gay movie	1	0	1	0	1	1
mating	1	1	1	1	0	0
homebirth	1	1	0	0	1	0
wanna have it	1	0	0	0	1	1
wanna do s	1	0	0	0	1	1
wanna have s	1	0	0	0	1	1
do you want s	1	0	0	0	1	1
do u want s	1	0	0	0	1	1
seex	1	0	0	1	1	0
seeex	1	0	0	0	1	0
seeeex	1	0	0	0	1	0
seeeeex	1	0	0	0	1	0
seexxx	1	0	0	0	1	1
sexxxxx	1	0	0	0	1	1
seeeexxxx	1	0	0	0	1	1
playboii	1	0	1	0	1	0
playboiibunny	1	0	1	0	1	0
french kiss	1	1	1	1	1	0
serial killer	1	1	1	0	1	1
i love willy	1	0	1	0	1	1
sexc	1	0	1	1	1	0
sexs	1	0	1	0	1	0
have xxx	1	0	1	1	1	0
horney	1	0	1	1	1	0
nippel	1	0	0	1	1	0
bumhole	1	0	0	1	1	0
front bum	1	0	0	1	1	0
fanni	1	0	0	1	1	0
Tortura	1	1	0	0	1	1
Child beating	1	1	1	0	1	1
Toddler abuse	1	1	1	0	1	1
grim reaper	1	0	1	0	1	1
grimm reaper	1	0	1	0	1	1
grim reper	1	0	1	0	1	1
what is your address	1	0	0	1	1	0
shexi	1	0	1	0	1	0
shexy	1	0	1	0	1	0
swexi	1	0	1	0	1	0
swexy	1	0	1	0	1	0
kok	1	0	0	1	1	0
huffing	1	1	0	0	1	0
bagging	1	1	0	0	1	0
sexe	1	0	1	1	1	0
sexh	1	1	0	1	1	0
bombing	1	1	0	0	1	0
explosion	1	1	0	0	1	0
NSM	1	0	0	1	1	0
SKIPE	1	0	0	1	1	0
pussi	1	0	0	0	1	0
sxe	1	0	1	1	1	0
fuckoff	1	0	1	0	1	0
DlCK	1	0	1	0	1	0
BlTCHES	1	0	1	0	1	0
SHlT	1	0	1	0	1	0
BASZTARDS	1	0	1	0	1	0
SHLUT	1	0	1	0	1	0
FVCKING	1	0	1	0	1	0
FVCK	1	0	1	0	1	0
Bazuka	1	1	1	1	1	0
hot girls kissing	1	0	1	1	1	1
girls kissing	1	0	1	1	1	1
girls snogging	1	0	1	1	1	1
paedophile	1	0	1	1	1	1
hot girls making out	1	0	1	1	1	0
girls making out	1	0	0	0	1	1
girls french kiss	1	0	0	0	1	1
girls french kissing	1	0	0	0	1	1
xpenis	1	0	0	0	1	0
xpussy	1	0	0	0	1	0
xsex	1	0	0	0	1	0
dead space	1	1	0	0	1	1
skypes	1	0	0	1	1	1
salad fingers	1	1	0	0	1	0
haveskype	1	0	0	1	1	0
yourskype	1	0	0	1	1	0
onskype	1	0	0	1	1	0
arse	1	0	0	0	1	0
licked in the bottom	1	0	0	1	1	1
tongued in the bottom	1	0	0	1	1	1
in the bottom	1	0	0	1	1	1
in your bottom	1	0	0	1	1	1
skypename	1	0	0	1	1	1
facebbok	1	0	0	0	1	1
between your legs	1	0	0	1	1	1
between the legs	1	0	0	1	1	1
dirty talk	1	0	0	1	1	1
talk dirty	1	0	0	1	1	1
dirty talking	1	0	0	1	1	1
peepee	1	1	0	1	1	1
lick your peepee	1	0	0	1	1	1
smack your bottom	1	0	0	1	1	0
dogsex	1	0	0	1	1	0
pleasure yourself	1	0	0	1	1	0
luvsex	1	0	0	1	1	0
viber	1	0	0	1	1	1
vi ber	1	0	0	1	1	0
vib3r	1	0	0	1	1	0
lezbo	1	1	0	0	1	0
meatspin	1	1	0	0	1	0
lesb	1	1	0	0	1	0
hot women making out	1	1	0	0	1	1
women kissing	1	1	0	0	1	1
vir	1	0	0	1	1	0
banging	1	1	1	0	1	0
making out	1	1	1	0	1	1
