word	matchWholeWord	isYoutube	isUsername	isAlert	isBlackList	isExactFiltering
fack	1	0	0	1	0	0
t u s e	1	0	0	0	1	0
opfaaa	1	0	0	0	1	0
schlampengesichter	1	0	0	0	1	0
figdich	1	0	0	0	1	0
vervikte	1	0	0	0	1	0
ver piss	1	0	0	0	1	0
mistgebur	1	0	0	0	1	0
passii	1	0	0	0	1	0
passwortii	1	0	0	0	1	0
säks	1	0	0	0	1	0
schlapen	1	0	0	0	1	0
tusi	1	0	0	0	1	0
dume	1	0	0	0	1	0
hurrenbock	1	0	0	0	1	0
pen!s	1	0	0	0	1	0
pen!!s	1	0	0	0	1	0
pen!!!s	1	0	0	0	1	0
behinderter	1	0	0	0	1	0
onlinesex	1	0	1	1	1	0
blödfrau	1	0	0	0	1	0
blödmann	1	0	0	0	1	0
schlampenloch	1	0	0	0	1	0
penes	1	0	0	0	1	0
haslich	1	0	0	0	1	0
arschgeburt	1	0	0	0	1	0
leckenn	1	0	0	0	1	0
cheat	1	0	0	0	1	0
cheaten	1	0	0	0	1	0
cheatet	1	0	0	0	1	0
viken	1	0	0	0	1	0
hitler	1	0	1	0	1	0
strassenpenner	1	0	0	0	1	0
pws	1	0	0	0	1	0
homosexueller h	1	0	1	0	1	0
pasi	1	0	0	0	1	0
arschis	1	0	0	0	1	0
arschiis	1	0	0	0	1	0
fieken	1	0	0	0	1	0
f-i-c-k-d-i-c-h	1	0	0	0	1	0
muddaa	1	0	0	0	1	0
mauel	1	0	0	0	1	0
fieck	1	0	0	0	1	0
fiecken	1	0	0	0	1	0
schnauz	1	0	0	0	1	0
perverzz	1	0	0	0	1	0
pervers	1	0	0	0	1	0
muschie	1	0	0	0	1	0
fickiii	1	0	0	0	1	0
powarze	1	0	0	0	1	0
arschwarze	1	0	0	0	1	0
moul	1	0	0	0	1	0
wixkind	1	0	0	0	1	0
klugscheißer	1	0	0	0	1	0
wwtf	1	0	0	0	1	0
nudden	1	0	0	0	1	0
bumssen	1	0	0	0	1	0
hesslige	1	0	0	0	1	0
hessliger	1	0	0	0	1	0
heslige	1	0	0	0	1	0
hesliger	1	0	0	0	1	0
fikken	1	0	0	0	1	0
arschborerin	1	0	0	0	1	0
schlampenkind	1	0	0	0	1	0
schlampee	1	0	0	0	1	0
ppoppen	1	0	0	0	1	0
steckdosenbefruchter	1	0	0	0	1	0
pissnelke	1	0	0	0	1	0
pissnelken	1	0	0	0	1	0
schülervz	1	0	0	0	1	0
meinvz	1	0	0	0	1	0
schüler cc	1	0	0	0	1	0
se><	1	1	0	1	1	0
BH	1	0	0	1	0	0
BH-Größe	1	0	1	1	0	0
psw	1	0	0	0	1	0
vibrator	1	0	0	0	1	0
fickkk	1	0	0	0	1	0
fickkkk	1	0	0	0	1	0
lech mich	1	0	0	0	1	0
dumi	1	0	0	0	1	0
ficke	1	0	0	0	1	0
fickerin	1	0	0	0	1	0
loser	1	0	0	0	1	0
louser	1	0	0	0	1	0
lousa	1	0	0	0	1	0
losa	1	0	0	0	1	0
loosa	1	0	0	0	1	0
fressö	1	0	0	0	1	0
frössö7	1	0	0	0	1	0
frössö	1	0	0	0	1	0
mist-geburt	1	0	0	0	1	0
miss-geburt	1	0	0	0	1	0
arschlecker	1	0	0	0	1	0
biiiitch	1	0	0	0	1	0
fotzee	1	0	0	0	1	0
fotzeee	1	0	0	0	1	0
fickmich	1	0	0	0	1	0
opffer	1	0	0	0	1	0
mopfer	1	0	0	0	1	0
mopfa	1	0	0	0	1	0
veepiss dich	1	0	0	0	1	0
@rschloch	1	0	0	0	1	0
blödm@nn	1	0	0	0	1	0
vergewaltigt	1	0	0	1	1	0
pennna	1	0	0	0	1	0
pener	1	0	0	0	1	0
pena	1	0	0	0	1	0
schl-ampe	1	0	0	0	1	0
sch-lampe	1	0	0	0	1	0
bidch	1	0	0	0	1	0
popppen	1	0	0	0	1	0
poppenn	1	0	0	0	1	0
popppenn	1	0	0	0	1	0
pooppen	1	0	0	0	1	0
vicka	1	0	0	0	1	0
schwull	1	0	0	0	1	0
dumpfbacke	1	0	0	0	1	0
wixerin	1	0	0	0	1	0
arschemurt	1	0	0	0	1	0
hals maule	1	0	0	0	1	0
fikenn	1	0	0	0	1	0
sschwul	1	0	0	0	1	0
fickkt	1	0	0	0	1	0
passswort	1	0	0	0	1	0
passsword	1	0	0	0	1	0
fickerr	1	0	0	0	1	0
heslichkeid	1	0	0	0	1	0
hesslichkeit	1	0	0	0	1	0
fickende	1	0	0	0	1	0
z u h ä l t e r	1	0	0	0	1	0
